x,y,h3_id,redevelopment_score,zoning_score,current_use_score,ownership_score,improvements_score,total_coverage
-124.29368028510554,41.81973625463881,88281caeddfffff,0.18900000000000003,0.0,0.0,0.7,0.0,0.7
-124.25110636385095,41.83013229749,88281caee1fffff,0.10800000000000001,0.0,0.0,0.0,0.0,0.0
-124.25879158615469,41.83550977203813,88281caee3fffff,0.10800000000000001,0.0,0.0,0.0,0.0,0.0
-124.24045944123732,41.832729164210996,88281caee5fffff,0.10800000000000001,0.0,0.0,0.0,0.0,0.0
-124.24814484941776,41.83810733549764,88281caee7fffff,0.10800000000000001,0.0,0.0,0.0,0.0,0.0
-124.25406732249604,41.82215669305479,88281caee9fffff,0.10800000000000001,0.0,0.0,0.0,0.0,0.0
-124.2617519100123,41.82753457275955,88281caeebfffff,0.10800000000000001,0.0,0.0,0.0,0.0,0.0
-124.24342159033408,41.82475372111958,88281caeedfffff,0.10800000000000001,0.0,0.0,0.0,0.0,0.0
-124.14877932564892,41.818775805122435,88281caf01fffff,0.10800000000000001,0.0,0.0,0.0,0.0,0.0
-124.15646339600733,41.82416296987082,88281caf03fffff,0.10800000000000001,0.0,0.0,0.0,0.0,0.0
-124.1381232475719,41.82136402848639,88281caf05fffff,0.10800000000000001,0.0,0.0,0.0,0.0,0.0
-124.14580749840492,41.826751890595105,88281caf07fffff,0.10800000000000001,0.0,0.0,0.0,0.0,0.0
-124.15175059558493,41.81079915204658,88281caf09fffff,0.10800000000000001,0.0,0.0,0.0,0.0,0.0
-124.15943403283435,41.816186720828235,88281caf0bfffff,0.10800000000000001,0.0,0.0,0.0,0.0,0.0
-124.14109570779931,41.81338753905335,88281caf0dfffff,0.10800000000000001,0.0,0.0,0.0,0.0,0.0
-124.17480226335397,41.82695855435683,88281caf11fffff,0.10800000000000001,0.0,0.0,0.0,0.0,0.0
-124.18248705615103,41.832342818861825,88281caf13fffff,0.10800000000000001,0.0,0.0,0.0,0.0,0.0
-124.16414791863802,41.8295490331773,88281caf15fffff,0.10800000000000001,0.0,0.0,0.0,0.0,0.0
-124.17183289330445,41.83493399492088,88281caf17fffff,0.10800000000000001,0.0,0.0,0.0,0.0,0.0
-124.17777107641955,41.81898254631036,88281caf19fffff,0.10800000000000001,0.0,0.0,0.0,0.0,0.0
-124.18545523560941,41.82436721519617,88281caf1bfffff,0.12150000000000001,0.0,0.0,0.19999999999999996,0.0,0.19999999999999996
-124.16711792216955,41.821573188305344,88281caf1dfffff,0.10800000000000001,0.0,0.0,0.0,0.0,0.0
-124.12449159076985,41.83192714787391,88281caf21fffff,0.10800000000000001,0.0,0.0,0.0,0.0,0.0
-124.13217665444701,41.83731530348012,88281caf23fffff,0.10800000000000001,0.0,0.0,0.0,1.0,1.0
-124.11383158168363,41.83451348360554,88281caf25fffff,0.10800000000000001,0.0,0.0,0.0,0.0,0.0
-124.12151682461135,41.839902336822874,88281caf27fffff,0.10800000000000001,0.0,0.0,0.0,0.0,0.0
-124.127465799076,41.823951390508604,88281caf29fffff,0.10800000000000001,0.0,0.0,0.0,0.0,0.0
-124.13515022983476,41.82933995006663,88281caf2bfffff,0.10800000000000001,0.0,0.0,0.0,0.0,0.0
-124.11680698063445,41.82653789077773,88281caf2dfffff,0.10800000000000001,0.0,0.0,0.0,0.0,0.0
-124.15052045047146,41.840113764639234,88281caf31fffff,0.10800000000000001,0.0,0.0,0.0,0.0,0.0
-124.15820623987644,41.84549901941151,88281caf33fffff,0.10800000000000001,0.0,0.0,0.0,0.0,0.0
-124.13986217142953,41.842702357475005,88281caf35fffff,0.10800000000000001,0.0,0.0,0.0,0.0,0.0
-124.14754814148093,41.848088309737385,88281caf37fffff,0.10800000000000001,0.0,0.0,0.0,0.0,0.0
-124.15349220193332,41.83213865124579,88281caf39fffff,0.10800000000000001,0.0,0.0,0.0,0.0,0.0
-124.16117735792062,41.83752431031728,88281caf3bfffff,0.10800000000000001,0.0,0.0,0.0,0.0,0.0
-124.14283511371205,41.83472740815059,88281caf3dfffff,0.10800000000000001,0.0,0.0,0.0,0.0,0.0
-124.14703895628791,41.79743285788543,88281caf41fffff,0.44000000000000006,0.8,0.30000000000000004,0.0,0.0,1.1
-124.15472130835369,41.802821931681635,88281caf43fffff,0.10800000000000001,0.0,0.0,0.0,0.0,0.0
-124.136385078289,41.80002071105488,88281caf45fffff,0.10800000000000001,0.0,0.0,0.0,0.0,0.0
-124.14406761065771,41.80541048208165,88281caf47fffff,0.10800000000000001,0.0,0.0,0.0,0.0,0.0
-124.15000974483068,41.78945466677906,88281caf49fffff,0.44000000000000006,0.8,0.30000000000000004,0.0,0.0,1.1
-124.15769146409595,41.79484414434185,88281caf4bfffff,0.44000000000000006,0.8,0.30000000000000004,0.0,0.0,1.1
-124.13935705659415,41.79204268316497,88281caf4dfffff,0.53,0.8,0.30000000000000004,0.7,0.0,1.8
-124.17305625823798,41.80561979662132,88281caf51fffff,0.10800000000000001,0.0,0.0,0.0,0.0,0.0
-124.18073933264193,41.81100597109543,88281caf53fffff,0.12150000000000001,0.0,0.0,0.19999999999999996,0.0,0.19999999999999996
-124.16240411255515,41.808209904432054,88281caf55fffff,0.10800000000000001,0.0,0.0,0.0,0.0,0.0
-124.17008736865593,41.81359677601532,88281caf57fffff,0.10800000000000001,0.0,0.0,0.0,0.0,0.0
-124.17602459105633,41.79764225043748,88281caf59fffff,0.44000000000000006,0.8,0.30000000000000004,0.0,0.0,1.1
-124.18370703216186,41.80302882902608,88281caf5bfffff,0.12150000000000001,0.0,0.0,0.19999999999999996,0.0,0.19999999999999996
-124.16537363531049,41.800232520996396,88281caf5dfffff,0.10800000000000001,0.0,0.0,0.0,0.0,0.0
-124.1227561049376,41.81058500038025,88281caf61fffff,0.10800000000000001,0.0,0.0,0.0,0.0,0.0
-124.1304394496707,41.81597506504094,88281caf63fffff,0.10800000000000001,0.0,0.0,0.0,0.0,0.0
-124.11209829785948,41.81317096745628,88281caf65fffff,0.10800000000000001,0.0,0.0,0.0,0.0,0.0
-124.11978182167215,41.818561729597945,88281caf67fffff,0.10800000000000001,0.0,0.0,0.0,0.0,0.0
-124.12572983057163,41.80260770343884,88281caf69fffff,0.10800000000000001,0.0,0.0,0.0,0.0,0.0
-124.13341254269476,41.80799817178496,88281caf6bfffff,0.10800000000000001,0.0,0.0,0.0,0.0,0.0
-124.11507321360882,41.80519383462606,88281caf6dfffff,0.10800000000000001,0.0,0.0,0.0,0.0,0.0
-124.17811270794802,41.55739622314532,88281cb001fffff,0.44000000000000006,0.8,0.30000000000000004,0.0,0.0,1.1
-124.18577593822597,41.562802355638304,88281cb003fffff,0.44000000000000006,0.8,0.30000000000000004,0.0,0.0,1.1
-124.16748860591196,41.559984066357714,88281cb005fffff,0.44000000000000006,0.8,0.30000000000000004,0.0,0.0,1.1
-124.1751520172124,41.565390894287326,88281cb007fffff,0.44000000000000006,0.8,0.30000000000000004,0.0,0.0,1.1
-124.18107284487512,41.549400993711004,88281cb009fffff,0.44000000000000006,0.8,0.30000000000000004,0.0,0.0,1.1
-124.18873544504868,41.554807527416465,88281cb00bfffff,0.44000000000000006,0.8,0.30000000000000004,0.0,0.0,1.1
-124.17044992662787,41.55198899407556,88281cb00dfffff,0.44000000000000006,0.8,0.30000000000000004,0.0,0.0,1.1
-124.20406199077608,41.5656173050189,88281cb011fffff,0.10800000000000001,0.0,0.0,0.0,0.0,0.0
-124.21172593586023,41.57102054866728,88281cb013fffff,0.10800000000000001,0.0,0.0,0.0,0.0,0.0
-124.19343961722704,41.56820739142997,88281cb015fffff,0.44000000000000006,0.8,0.30000000000000004,0.0,0.0,1.1
-124.20110374471639,41.573611330396,88281cb017fffff,0.10800000000000001,0.0,0.0,0.0,0.0,0.0
-124.20701968334936,41.557622721464604,88281cb019fffff,0.10800000000000001,0.0,0.0,0.0,0.0,0.0
-124.21468299783598,41.563026366677626,88281cb01bfffff,0.10800000000000001,0.0,0.0,0.0,0.0,0.0
-124.1963984937606,41.56021296456056,88281cb01dfffff,0.44000000000000006,0.8,0.30000000000000004,0.0,0.0,1.1
-124.15390008061827,41.57056541265769,88281cb021fffff,0.44000000000000006,0.8,0.30000000000000004,0.0,0.0,1.1
-124.16156430231405,41.57597253497624,88281cb023fffff,0.44000000000000006,0.8,0.30000000000000004,0.0,0.0,1.1
-124.14327206597395,41.57315139155847,88281cb025fffff,0.44000000000000006,0.8,0.30000000000000004,0.0,0.0,1.1
-124.15093646747975,41.57855920956126,88281cb027fffff,0.44000000000000006,0.8,0.30000000000000004,0.0,0.0,1.1
-124.15686313940809,41.56257105664333,88281cb029fffff,0.44000000000000006,0.8,0.30000000000000004,0.0,0.0,1.1
-124.16452673118722,41.56797858009725,88281cb02bfffff,0.44000000000000006,0.8,0.30000000000000004,0.0,0.0,1.1
-124.14623630890455,41.56515719359192,88281cb02dfffff,0.44000000000000006,0.8,0.30000000000000004,0.0,0.0,1.1
-124.17985526319772,41.578790336684385,88281cb031fffff,0.44000000000000006,0.8,0.30000000000000004,0.0,0.0,1.1
-124.18752020295959,41.58419456956862,88281cb033fffff,0.53,0.8,0.30000000000000004,0.7,0.0,1.8
-124.16922897375716,41.58137856042288,88281cb035fffff,0.44000000000000006,0.8,0.30000000000000004,0.0,0.0,1.1
-124.17689409471289,41.58678348887307,88281cb037fffff,0.44000000000000006,0.8,0.30000000000000004,0.0,0.0,1.1
-124.18281587765554,41.57079662550022,88281cb039fffff,0.44000000000000006,0.8,0.30000000000000004,0.0,0.0,1.1
-124.19048018700659,41.576201259871894,88281cb03bfffff,0.44000000000000006,0.8,0.30000000000000004,0.0,0.0,1.1
-124.17219077252867,41.57338500681912,88281cb03dfffff,0.44000000000000006,0.8,0.30000000000000004,0.0,0.0,1.1
-124.1763709065917,41.53599717515552,88281cb041fffff,0.44000000000000006,0.8,0.30000000000000004,0.0,0.0,1.1
-124.18403242813326,41.54140520630239,88281cb043fffff,0.44000000000000006,0.8,0.30000000000000004,0.0,0.0,1.1
-124.16574899108174,41.538584637114624,88281cb045fffff,0.44000000000000006,0.8,0.30000000000000004,0.0,0.0,1.1
-124.17341069347462,41.54399336356879,88281cb047fffff,0.44000000000000006,0.8,0.30000000000000004,0.0,0.0,1.1
-124.17933056611867,41.52800042915402,88281cb049fffff,0.44000000000000006,0.8,0.30000000000000004,0.0,0.0,1.1
-124.18699145786204,41.53340886123763,88281cb04bfffff,0.44000000000000006,0.8,0.30000000000000004,0.0,0.0,1.1
-124.16870983387301,41.53058804783687,88281cb04dfffff,0.44000000000000006,0.8,0.30000000000000004,0.0,0.0,1.1
-124.20231458632523,41.544222436810756,88281cb051fffff,0.10800000000000001,0.0,0.0,0.0,0.0,0.0
-124.20997682257578,41.54962758005097,88281cb053fffff,0.10800000000000001,0.0,0.0,0.0,0.0,0.0
-124.1916943982632,41.5468121411526,88281cb055fffff,0.44000000000000006,0.8,0.30000000000000004,0.0,0.0,1.1
-124.1993568167468,41.5522179795815,88281cb057fffff,0.3960000000000001,0.8,0.30000000000000004,0.0,0.0,1.1
-124.20527180263542,41.53622633656639,88281cb059fffff,0.10800000000000001,0.0,0.0,0.0,0.0,0.0
-124.21293340859489,41.54163188109594,88281cb05bfffff,0.10800000000000001,0.0,0.0,0.0,0.0,0.0
-124.19465279800909,41.5388161971648,88281cb05dfffff,0.44000000000000006,0.8,0.30000000000000004,0.0,0.0,1.1
-124.1521631316777,41.549167120847045,88281cb061fffff,0.44000000000000006,0.8,0.30000000000000004,0.0,0.0,1.1
-124.15982564398887,41.554576141835994,88281cb063fffff,0.44000000000000006,0.8,0.30000000000000004,0.0,0.0,1.1
-124.14153730547524,41.551752720038614,88281cb065fffff,0.44000000000000006,0.8,0.30000000000000004,0.0,0.0,1.1
-124.14919999742592,41.55716243658213,88281cb067fffff,0.44000000000000006,0.8,0.30000000000000004,0.0,0.0,1.1
-124.15512571179956,41.541171246704764,88281cb069fffff,0.44000000000000006,0.8,0.30000000000000004,0.0,0.0,1.1
-124.16278759450022,41.54658066855373,88281cb06bfffff,0.44000000000000006,0.8,0.30000000000000004,0.0,0.0,1.1
-124.14450106921302,41.543757003515864,88281cb06dfffff,0.44000000000000006,0.8,0.30000000000000004,0.0,0.0,1.1
-124.23176473485651,41.59521611552361,88281cb081fffff,0.10800000000000001,0.0,0.0,0.0,0.0,0.0
-124.2394311012615,41.60061456850309,88281cb083fffff,0.10800000000000001,0.0,0.0,0.0,0.0,0.0
-124.2211419087911,41.597808826464295,88281cb085fffff,0.10800000000000001,0.0,0.0,0.0,0.0,0.0
-124.22880845915684,41.60320797476987,88281cb087fffff,0.10800000000000001,0.0,0.0,0.0,0.0,0.0
-124.23472045717455,41.587223697513274,88281cb089fffff,0.10800000000000001,0.0,0.0,0.0,0.0,0.0
-124.24238619218275,41.59262255268346,88281cb08bfffff,0.10800000000000001,0.0,0.0,0.0,0.0,0.0
-124.22409881576426,41.58981656509971,88281cb08dfffff,0.10800000000000001,0.0,0.0,0.0,0.0,0.0
-124.25771900264245,41.60341697061624,88281cb091fffff,0.10800000000000001,0.0,0.0,0.0,0.0,0.0
-124.26538607762296,41.6088125331329,88281cb093fffff,0.10800000000000001,0.0,0.0,0.0,0.0,0.0
-124.24709791474389,41.60601192391494,88281cb095fffff,0.12150000000000001,0.0,0.0,0.19999999999999996,0.0,0.19999999999999996
-124.25476517506816,41.61140818163614,88281cb097fffff,0.12150000000000001,0.0,0.0,0.19999999999999996,0.0,0.19999999999999996
-124.26067227715879,41.59542520094826,88281cb099fffff,0.10800000000000001,0.0,0.0,0.0,0.0,0.0
-124.26833872025072,41.60082116600686,88281cb09bfffff,0.10800000000000001,0.0,0.0,0.0,0.0,0.0
-124.25005237408388,41.59802031042547,88281cb09dfffff,0.10800000000000001,0.0,0.0,0.0,0.0,0.0
-124.20755906896338,41.60839223022626,88281cb0a1fffff,0.10800000000000001,0.0,0.0,0.0,0.0,0.0
-124.21522643395751,41.61379167183346,88281cb0a3fffff,0.10800000000000001,0.0,0.0,0.0,0.0,0.0
-124.1969323218073,41.61098307859378,88281cb0a5fffff,0.48500000000000004,0.8,0.30000000000000004,0.4,0.0,1.5
-124.20459986955132,41.61638321577647,88281cb0a7fffff,0.14850000000000005,0.0,0.0,0.4,0.0,0.4
-124.21051771445237,41.60040068509439,88281cb0a9fffff,0.10800000000000001,0.0,0.0,0.0,0.0,0.0
-124.21818444823542,41.60580052881461,88281cb0abfffff,0.10800000000000001,0.0,0.0,0.0,1.0,1.0
-124.19989215230667,41.60299169100296,88281cb0adfffff,0.48500000000000004,0.8,0.30000000000000004,0.4,0.0,1.5
-124.23351925931821,41.616596923331656,88281cb0b1fffff,0.10800000000000001,0.0,0.0,0.0,0.0,0.0
-124.24118733614709,41.621993473882235,88281cb0b3fffff,0.12150000000000001,0.0,0.0,0.19999999999999996,0.0,0.19999999999999996
-124.22289424705373,41.61919001570125,88281cb0b5fffff,0.10800000000000001,0.0,0.0,0.0,0.0,0.0
-124.23056250801669,41.62458726170644,88281cb0b7fffff,0.10800000000000001,0.0,0.0,0.0,0.0,0.0
-124.23647545701989,41.60860602549154,88281cb0b9fffff,0.12150000000000001,0.0,0.0,0.19999999999999996,0.0,0.19999999999999996
-124.24414290214487,41.6140029785062,88281cb0bbfffff,0.12150000000000001,0.0,0.0,0.19999999999999996,0.0,0.19999999999999996
-124.22585162993582,41.61119927493479,88281cb0bdfffff,0.10800000000000001,0.0,0.0,0.0,0.0,0.0
-124.23001096952166,41.573830366597264,88281cb0c1fffff,0.10800000000000001,0.0,0.0,0.0,0.0,0.0
-124.23767562625055,41.57923072105625,88281cb0c3fffff,0.10800000000000001,0.0,0.0,0.0,0.0,0.0
-124.21939032877808,41.57642269538166,88281cb0c5fffff,0.10800000000000001,0.0,0.0,0.0,0.0,0.0
-124.22705516929459,41.58182374503819,88281cb0c7fffff,0.10800000000000001,0.0,0.0,0.0,0.0,0.0
-124.2329662165851,41.56583643009444,88281cb0c9fffff,0.10800000000000001,0.0,0.0,0.0,0.0,0.0
-124.24063024222416,41.57123718646996,88281cb0cbfffff,0.10800000000000001,0.0,0.0,0.0,0.0,0.0
-124.22234675997173,41.56842891509648,88281cb0cdfffff,0.10800000000000001,0.0,0.0,0.0,0.0,0.0
-124.25595963354533,41.58203540802076,88281cb0d1fffff,0.10800000000000001,0.0,0.0,0.0,0.0,0.0
-124.2636249987568,41.587432872949435,88281cb0d3fffff,0.10800000000000001,0.0,0.0,0.0,0.0,0.0
-124.24534072992326,41.58462997834994,88281cb0d5fffff,0.10800000000000001,0.0,0.0,0.0,0.0,0.0
-124.25300628030446,41.59002813835499,88281cb0d7fffff,0.10800000000000001,0.0,0.0,0.0,0.0,0.0
-124.25891243394595,41.57404211974024,88281cb0d9fffff,0.10800000000000001,0.0,0.0,0.0,0.0,0.0
-124.26657716757606,41.579439986937054,88281cb0dbfffff,0.10800000000000001,0.0,0.0,0.0,0.0,0.0
-124.24829471462263,41.57663684581989,88281cb0ddfffff,0.10800000000000001,0.0,0.0,0.0,1.0,1.0
-124.20581015149286,41.58700723759482,88281cb0e1fffff,0.18900000000000003,0.0,0.0,0.7,0.0,0.7
-124.21347580615806,41.59240858069811,88281cb0e3fffff,0.10800000000000001,0.0,0.0,0.0,0.0,0.0
-124.19518559157933,41.589597705347686,88281cb0e5fffff,0.53,0.8,0.30000000000000004,0.7,0.0,1.8
-124.20285142882196,41.59499974389755,88281cb0e7fffff,0.18900000000000003,0.0,0.0,0.7,0.0,0.7
-124.20876832045904,41.57901417241222,88281cb0e9fffff,0.10800000000000001,0.0,0.0,0.0,0.0,0.0
-124.21643334422006,41.584415917354704,88281cb0ebfffff,0.10800000000000001,0.0,0.0,0.0,0.0,0.0
-124.19814494503068,41.58160479727813,88281cb0edfffff,0.53,0.8,0.30000000000000004,0.7,0.0,1.8
-124.1037153562733,41.57549319981552,88281cb101fffff,0.44000000000000006,0.8,0.30000000000000004,0.0,0.0,1.1
-124.11137984227965,41.58090420220195,88281cb103fffff,0.44000000000000006,0.8,0.30000000000000004,0.0,0.0,1.1
-124.09308171281046,41.57807506392931,88281cb105fffff,0.44000000000000006,0.8,0.30000000000000004,0.0,0.0,1.1
-124.10074637602727,41.58348676236369,88281cb107fffff,0.44000000000000006,0.8,0.30000000000000004,0.0,0.0,1.1
-124.10668378130983,41.56749907722286,88281cb109fffff,0.44000000000000006,0.8,0.30000000000000004,0.0,0.0,1.1
-124.11434763808448,41.5729104803151,88281cb10bfffff,0.44000000000000006,0.8,0.30000000000000004,0.0,0.0,1.1
-124.09605132216274,41.57008110074778,88281cb10dfffff,0.44000000000000006,0.8,0.30000000000000004,0.0,0.0,1.1
-124.1296767058271,41.58372999637408,88281cb111fffff,0.44000000000000006,0.8,0.30000000000000004,0.0,0.0,1.1
-124.13734191632614,41.58913810909051,88281cb113fffff,0.44000000000000006,0.8,0.30000000000000004,0.0,0.0,1.1
-124.11904477994743,41.5863141077817,88281cb115fffff,0.44000000000000006,0.8,0.30000000000000004,0.0,0.0,1.1
-124.12671016904218,41.59172291642961,88281cb117fffff,0.44000000000000006,0.8,0.30000000000000004,0.0,0.0,1.1
-124.13264268772309,41.57573651638945,88281cb119fffff,0.44000000000000006,0.8,0.30000000000000004,0.0,0.0,1.1
-124.1403072684944,41.58114503016392,88281cb11bfffff,0.44000000000000006,0.8,0.30000000000000004,0.0,1.0,2.1
-124.12201194633506,41.57832078674058,88281cb11dfffff,0.44000000000000006,0.8,0.30000000000000004,0.0,0.0,1.1
-124.07947535881537,41.58864931514941,88281cb121fffff,0.44000000000000006,0.8,0.30000000000000004,0.0,0.0,1.1
-124.08714082773771,41.59406130909025,88281cb123fffff,0.44000000000000006,0.8,0.30000000000000004,0.0,0.0,1.1
-124.06883780879897,41.591229306954205,88281cb125fffff,0.44000000000000006,0.8,0.30000000000000004,0.0,0.0,1.1
-124.07650345371448,41.596641997189124,88281cb127fffff,0.44000000000000006,0.8,0.30000000000000004,0.0,0.0,1.1
-124.08244670816701,41.58065607224687,88281cb129fffff,0.53,0.8,0.30000000000000004,0.7,0.0,1.8
-124.09011154804872,41.58606846681606,88281cb12bfffff,0.44000000000000006,0.8,0.30000000000000004,0.0,0.0,1.1
-124.07181034281459,41.58323622435862,88281cb12dfffff,0.44000000000000006,0.8,0.30000000000000004,0.0,0.0,1.1
-124.1054425850822,41.59688996532207,88281cb131fffff,0.44000000000000006,0.8,0.30000000000000004,0.0,0.0,1.1
-124.11310878176519,41.60229906900821,88281cb133fffff,0.44000000000000006,0.8,0.30000000000000004,0.0,0.0,1.1
-124.09480674934733,41.5994722060556,88281cb135fffff,0.44000000000000006,0.8,0.30000000000000004,0.0,0.0,1.1
-124.10247312340985,41.604882005920075,88281cb137fffff,0.44000000000000006,0.8,0.30000000000000004,0.0,0.0,1.1
-124.10841149132551,41.58889736397684,88281cb139fffff,0.44000000000000006,0.8,0.30000000000000004,0.0,0.0,1.1
-124.11607705847075,41.594306868643436,88281cb13bfffff,0.44000000000000006,0.8,0.30000000000000004,0.0,0.0,1.1
-124.0977768404319,41.591479764549604,88281cb13dfffff,0.44000000000000006,0.8,0.30000000000000004,0.0,0.0,1.1
-124.10198887519826,41.554091494771875,88281cb141fffff,0.44000000000000006,0.8,0.30000000000000004,0.0,0.0,1.1
-124.10965165127666,41.55950439490358,88281cb143fffff,0.44000000000000006,0.8,0.30000000000000004,0.0,0.0,1.1
-124.09135742312546,41.556672981540096,88281cb145fffff,0.44000000000000006,0.8,0.30000000000000004,0.0,0.0,1.1
-124.09902037624543,41.562086577589305,88281cb147fffff,0.44000000000000006,0.8,0.30000000000000004,0.0,0.0,1.1
-124.10495681916102,41.546095852613604,88281cb149fffff,0.44000000000000006,0.8,0.30000000000000004,0.0,0.0,1.1
-124.11261896631352,41.551509153175715,88281cb14bfffff,0.44000000000000006,0.8,0.30000000000000004,0.0,0.0,1.1
-124.0943265508788,41.54867749836467,88281cb14dfffff,0.44000000000000006,0.8,0.30000000000000004,0.0,0.0,1.1
-124.12794461440231,41.56233246539111,88281cb151fffff,0.44000000000000006,0.8,0.30000000000000004,0.0,0.0,1.1
-124.13560811486995,41.56774247679343,88281cb153fffff,0.44000000000000006,0.8,0.30000000000000004,0.0,0.0,1.1
-124.11731487887981,41.56491619863406,88281cb155fffff,0.44000000000000006,0.8,0.30000000000000004,0.0,0.0,1.1
-124.12497855777342,41.57032690583778,88281cb157fffff,0.44000000000000006,0.8,0.30000000000000004,0.0,0.0,1.1
-124.13091011636143,41.55433746571849,88281cb159fffff,0.44000000000000006,0.8,0.30000000000000004,0.0,0.0,1.1
-124.13857298740744,41.55974787790383,88281cb15bfffff,0.44000000000000006,0.8,0.30000000000000004,0.0,0.0,1.1
-124.12028156480538,41.55692135747673,88281cb15dfffff,0.44000000000000006,0.8,0.30000000000000004,0.0,0.0,1.1
-124.0777537435582,41.56724837709906,88281cb161fffff,0.53,0.8,0.30000000000000004,0.7,0.0,1.8
-124.08541750190935,41.57266226879922,88281cb163fffff,0.53,0.8,0.30000000000000004,0.7,0.0,1.8
-124.06711838684491,41.56982799310418,88281cb165fffff,0.44000000000000006,0.8,0.30000000000000004,0.0,0.0,1.1
-124.07478232102102,41.57524258096765,88281cb167fffff,0.53,0.8,0.30000000000000004,0.7,0.0,1.8
-124.08072461056595,41.55925361307085,88281cb169fffff,0.44000000000000006,0.8,0.30000000000000004,0.0,0.0,1.1
-124.08838774018223,41.56466790512431,88281cb16bfffff,0.44000000000000006,0.8,0.30000000000000004,0.0,0.0,1.1
-124.0700904379911,41.561833388954774,88281cb16dfffff,0.44000000000000006,0.8,0.30000000000000004,0.0,0.0,1.1
-124.15737623499868,41.613347179205654,88281cb181fffff,0.455,0.8,0.30000000000000004,0.19999999999999996,0.0,1.3
-124.16504387770829,41.61875050132324,88281cb183fffff,0.455,0.8,0.30000000000000004,0.19999999999999996,0.0,1.3
-124.14674384083081,41.61593391534519,88281cb185fffff,0.455,0.8,0.30000000000000004,0.19999999999999996,0.0,1.3
-124.15441166369199,41.62133793340632,88281cb187fffff,0.455,0.8,0.30000000000000004,0.19999999999999996,0.0,1.3
-124.1603402515187,41.6053558644897,88281cb189fffff,0.44000000000000006,0.8,0.30000000000000004,0.0,0.0,1.1
-124.16800726369878,41.61075958829111,88281cb18bfffff,0.48500000000000004,0.8,0.30000000000000004,0.4,0.0,1.5
-124.1497090425424,41.60794275953318,88281cb18dfffff,0.44000000000000006,0.8,0.30000000000000004,0.0,1.0,2.1
-124.18334263732308,41.62156374315156,88281cb191fffff,0.48500000000000004,0.8,0.30000000000000004,0.4,0.0,1.5
-124.19101099829709,41.62696417396297,88281cb193fffff,0.48500000000000004,0.8,0.30000000000000004,0.4,1.0,2.5
-124.17271197043624,41.624152725761896,88281cb195fffff,0.48500000000000004,0.8,0.30000000000000004,0.4,0.0,1.5
-124.18038051294738,41.62955385239782,88281cb197fffff,0.48500000000000004,0.8,0.30000000000000004,0.4,0.0,1.5
-124.18630420723431,41.61357307350631,88281cb199fffff,0.48500000000000004,0.8,0.30000000000000004,0.4,0.0,1.5
-124.19397193718406,41.61897390635281,88281cb19bfffff,0.48500000000000004,0.8,0.30000000000000004,0.4,0.0,1.5
-124.17567472571194,41.61616221455302,88281cb19dfffff,0.48500000000000004,0.8,0.30000000000000004,0.4,0.0,1.5
-124.13314313949812,41.62651023186914,88281cb1a1fffff,0.44000000000000006,0.8,0.30000000000000004,0.0,0.0,1.1
-124.14081177230617,41.631914544355766,88281cb1a3fffff,0.455,0.8,0.30000000000000004,0.19999999999999996,0.0,1.3
-124.12250683026019,41.6290950974281,88281cb1a5fffff,0.44000000000000006,0.8,0.30000000000000004,0.0,0.0,1.1
-124.13017564200406,41.634500106106216,88281cb1a7fffff,0.44000000000000006,0.8,0.30000000000000004,0.0,0.0,1.1
-124.13611008166454,41.61851979629933,88281cb1a9fffff,0.44000000000000006,0.8,0.30000000000000004,0.0,0.0,1.1
-124.14377808413205,41.62392451039176,88281cb1abfffff,0.455,0.8,0.30000000000000004,0.19999999999999996,0.0,1.3
-124.12547495796964,41.621104821657745,88281cb1adfffff,0.44000000000000006,0.8,0.30000000000000004,0.0,0.0,1.1
-124.15911544140947,41.63473064532376,88281cb1b1fffff,0.455,0.8,0.30000000000000004,0.19999999999999996,0.0,1.3
-124.16678479574928,41.64013206591537,88281cb1b3fffff,0.455,0.8,0.30000000000000004,0.19999999999999996,0.0,1.3
-124.14848085615891,41.637317758993476,88281cb1b5fffff,0.455,0.8,0.30000000000000004,0.19999999999999996,0.0,1.3
-124.15615039082127,41.64271987565824,88281cb1b7fffff,0.455,0.8,0.30000000000000004,0.19999999999999996,0.0,1.3
-124.16207993699183,41.62674085377311,88281cb1b9fffff,0.455,0.8,0.30000000000000004,0.19999999999999996,0.0,1.3
-124.16974866049532,41.63214267632167,88281cb1bbfffff,0.48500000000000004,0.8,0.30000000000000004,0.4,0.0,1.5
-124.15144653745871,41.62932812677458,88281cb1bdfffff,0.455,0.8,0.30000000000000004,0.19999999999999996,0.0,1.3
-124.15563778156351,41.591958766881675,88281cb1c1fffff,0.44000000000000006,0.8,0.30000000000000004,0.0,0.0,1.1
-124.16330371339193,41.597363989575676,88281cb1c3fffff,0.44000000000000006,0.8,0.30000000000000004,0.0,0.0,1.1
-124.14500757759755,41.59454512476503,88281cb1c5fffff,0.44000000000000006,0.8,0.30000000000000004,0.0,0.0,1.1
-124.15267368940667,41.5999510432729,88281cb1c7fffff,0.44000000000000006,0.8,0.30000000000000004,0.0,1.0,2.1
-124.15860131915274,41.58396593067694,88281cb1c9fffff,0.44000000000000006,0.8,0.30000000000000004,0.0,0.0,1.1
-124.16626662075818,41.58937155478092,88281cb1cbfffff,0.44000000000000006,0.8,0.30000000000000004,0.0,0.0,1.1
